Airline,Source,Destination,Duration,Total stops,Market,Date,Departure_Day,Departure_Month,Departure_Year,Price
Air Canada,PAR,NYC,799,1,PAR-NYC,2022-02-06,6,2,2022,690.39
Air Canada,PAR,NYC,799,1,PAR-NYC,2022-02-06,6,2,2022,671.49
Air Canada,PAR,NYC,750,1,PAR-NYC,2022-02-06,6,2,2022,744.66
Air Canada,PAR,NYC,729,1,PAR-NYC,2022-02-06,6,2,2022,1502.28
Air Canada,PAR,NYC,864,1,PAR-NYC,2022-02-06,6,2,2022,1502.28
Air Canada,PAR,NYC,876,1,PAR-NYC,2022-02-06,6,2,2022,1502.28
Air Canada,PAR,NYC,761,1,PAR-NYC,2022-02-06,6,2,2022,1507.95
Air Canada,PAR,NYC,801,1,PAR-NYC,2022-02-06,6,2,2022,1507.95
Air Canada,PAR,NYC,856,1,PAR-NYC,2022-02-06,6,2,2022,1507.95
Air Canada,PAR,NYC,870,1,PAR-NYC,2022-02-06,6,2,2022,1507.95
Air Canada,PAR,NYC,926,1,PAR-NYC,2022-02-06,6,2,2022,1507.95
Air Canada,PAR,NYC,1021,1,PAR-NYC,2022-02-06,6,2,2022,1507.95
Air Canada,PAR,NYC,1025,1,PAR-NYC,2022-02-06,6,2,2022,1507.95
Air Canada,PAR,NYC,824,2,PAR-NYC,2022-02-06,6,2,2022,1513.89
Air Canada,PAR,NYC,894,2,PAR-NYC,2022-02-06,6,2,2022,1513.89
Air Canada,PAR,NYC,959,2,PAR-NYC,2022-02-06,6,2,2022,1513.89
Air Canada,PAR,NYC,971,2,PAR-NYC,2022-02-06,6,2,2022,1513.89
Air Canada,PAR,NYC,831,2,PAR-NYC,2022-02-06,6,2,2022,1565.46
Air Canada,PAR,NYC,926,2,PAR-NYC,2022-02-06,6,2,2022,1565.46
Air Canada,PAR,NYC,930,2,PAR-NYC,2022-02-06,6,2,2022,1565.46
Air Canada,PAR,NYC,691,1,PAR-NYC,2022-02-07,7,2,2022,534.33
Air Canada,PAR,NYC,799,1,PAR-NYC,2022-02-07,7,2,2022,574.56
Air Canada,PAR,NYC,750,1,PAR-NYC,2022-02-07,7,2,2022,592.11
Air Canada,PAR,NYC,729,1,PAR-NYC,2022-02-07,7,2,2022,642.6
Air Canada,PAR,NYC,864,1,PAR-NYC,2022-02-07,7,2,2022,1501.74
Air Canada,PAR,NYC,876,1,PAR-NYC,2022-02-07,7,2,2022,1501.74
Air Canada,PAR,NYC,761,1,PAR-NYC,2022-02-07,7,2,2022,1507.68
Air Canada,PAR,NYC,801,1,PAR-NYC,2022-02-07,7,2,2022,1507.68
Air Canada,PAR,NYC,856,1,PAR-NYC,2022-02-07,7,2,2022,1507.68
Air Canada,PAR,NYC,870,1,PAR-NYC,2022-02-07,7,2,2022,1507.68
Air Canada,PAR,NYC,926,1,PAR-NYC,2022-02-07,7,2,2022,1507.68
Air Canada,PAR,NYC,1021,1,PAR-NYC,2022-02-07,7,2,2022,1507.68
Air Canada,PAR,NYC,1025,1,PAR-NYC,2022-02-07,7,2,2022,1507.68
Air Canada,PAR,NYC,824,2,PAR-NYC,2022-02-07,7,2,2022,1513.35
Air Canada,PAR,NYC,894,2,PAR-NYC,2022-02-07,7,2,2022,1513.35
Air Canada,PAR,NYC,959,2,PAR-NYC,2022-02-07,7,2,2022,1513.35
Air Canada,PAR,NYC,971,2,PAR-NYC,2022-02-07,7,2,2022,1513.35
Air Canada,PAR,NYC,831,2,PAR-NYC,2022-02-07,7,2,2022,1565.46
Air Canada,PAR,NYC,926,2,PAR-NYC,2022-02-07,7,2,2022,1565.46
Air Canada,PAR,NYC,930,2,PAR-NYC,2022-02-07,7,2,2022,1565.46
Air Canada,PAR,NYC,691,1,PAR-NYC,2022-02-08,8,2,2022,471.69
Air Canada,PAR,NYC,729,1,PAR-NYC,2022-02-08,8,2,2022,574.02
Air Canada,PAR,NYC,876,1,PAR-NYC,2022-02-08,8,2,2022,560.52
Air Canada,PAR,NYC,799,1,PAR-NYC,2022-02-08,8,2,2022,1501.74
Air Canada,PAR,NYC,864,1,PAR-NYC,2022-02-08,8,2,2022,1501.74
Air Canada,PAR,NYC,876,1,PAR-NYC,2022-02-08,8,2,2022,1501.74
Air Canada,PAR,NYC,750,1,PAR-NYC,2022-02-08,8,2,2022,1507.68
Air Canada,PAR,NYC,761,1,PAR-NYC,2022-02-08,8,2,2022,1507.68
Air Canada,PAR,NYC,801,1,PAR-NYC,2022-02-08,8,2,2022,1507.68
Air Canada,PAR,NYC,856,1,PAR-NYC,2022-02-08,8,2,2022,1507.68
Air Canada,PAR,NYC,870,1,PAR-NYC,2022-02-08,8,2,2022,1507.68
Air Canada,PAR,NYC,926,1,PAR-NYC,2022-02-08,8,2,2022,1507.68
Air Canada,PAR,NYC,1021,1,PAR-NYC,2022-02-08,8,2,2022,1507.68
Air Canada,PAR,NYC,1025,1,PAR-NYC,2022-02-08,8,2,2022,1507.68
Air Canada,PAR,NYC,824,2,PAR-NYC,2022-02-08,8,2,2022,1513.35
Air Canada,PAR,NYC,894,2,PAR-NYC,2022-02-08,8,2,2022,1513.35
Air Canada,PAR,NYC,959,2,PAR-NYC,2022-02-08,8,2,2022,1513.35
Air Canada,PAR,NYC,971,2,PAR-NYC,2022-02-08,8,2,2022,1513.35
Air Canada,PAR,NYC,831,2,PAR-NYC,2022-02-08,8,2,2022,1565.46
Air Canada,PAR,NYC,926,2,PAR-NYC,2022-02-08,8,2,2022,1565.46
Air Canada,PAR,NYC,930,2,PAR-NYC,2022-02-08,8,2,2022,1565.46
Air Canada,PAR,NYC,691,1,PAR-NYC,2022-02-09,9,2,2022,540.81
Air Canada,PAR,NYC,799,1,PAR-NYC,2022-02-09,9,2,2022,574.02
Air Canada,PAR,NYC,729,1,PAR-NYC,2022-02-09,9,2,2022,1501.74
Air Canada,PAR,NYC,864,1,PAR-NYC,2022-02-09,9,2,2022,1501.74
Air Canada,PAR,NYC,876,1,PAR-NYC,2022-02-09,9,2,2022,1501.74
Air Canada,PAR,NYC,750,1,PAR-NYC,2022-02-09,9,2,2022,1507.68
Air Canada,PAR,NYC,761,1,PAR-NYC,2022-02-09,9,2,2022,1507.68
Air Canada,PAR,NYC,801,1,PAR-NYC,2022-02-09,9,2,2022,1507.68
Air Canada,PAR,NYC,856,1,PAR-NYC,2022-02-09,9,2,2022,1507.68
Air Canada,PAR,NYC,870,1,PAR-NYC,2022-02-09,9,2,2022,1507.68
Air Canada,PAR,NYC,926,1,PAR-NYC,2022-02-09,9,2,2022,1507.68
Air Canada,PAR,NYC,1021,1,PAR-NYC,2022-02-09,9,2,2022,1507.68
Air Canada,PAR,NYC,1025,1,PAR-NYC,2022-02-09,9,2,2022,1507.68
Air Canada,PAR,NYC,824,2,PAR-NYC,2022-02-09,9,2,2022,1513.35
Air Canada,PAR,NYC,894,2,PAR-NYC,2022-02-09,9,2,2022,1513.35
Air Canada,PAR,NYC,959,2,PAR-NYC,2022-02-09,9,2,2022,1513.35
Air Canada,PAR,NYC,971,2,PAR-NYC,2022-02-09,9,2,2022,1513.35
Air Canada,PAR,NYC,831,2,PAR-NYC,2022-02-09,9,2,2022,1565.46
Air Canada,PAR,NYC,926,2,PAR-NYC,2022-02-09,9,2,2022,1565.46
Air Canada,PAR,NYC,930,2,PAR-NYC,2022-02-09,9,2,2022,1565.46
Air Canada,PAR,NYC,750,1,PAR-NYC,2022-02-10,10,2,2022,518.94
Air Canada,PAR,NYC,799,1,PAR-NYC,2022-02-10,10,2,2022,574.56
Air Canada,PAR,NYC,729,1,PAR-NYC,2022-02-10,10,2,2022,658.53
Air Canada,PAR,NYC,864,1,PAR-NYC,2022-02-10,10,2,2022,1501.74
Air Canada,PAR,NYC,876,1,PAR-NYC,2022-02-10,10,2,2022,1501.74
Air Canada,PAR,NYC,761,1,PAR-NYC,2022-02-10,10,2,2022,1507.68
Air Canada,PAR,NYC,801,1,PAR-NYC,2022-02-10,10,2,2022,1507.68
Air Canada,PAR,NYC,856,1,PAR-NYC,2022-02-10,10,2,2022,1507.68
Air Canada,PAR,NYC,870,1,PAR-NYC,2022-02-10,10,2,2022,1507.68
Air Canada,PAR,NYC,926,1,PAR-NYC,2022-02-10,10,2,2022,1507.68
Air Canada,PAR,NYC,1021,1,PAR-NYC,2022-02-10,10,2,2022,1507.68
Air Canada,PAR,NYC,1025,1,PAR-NYC,2022-02-10,10,2,2022,1507.68
Air Canada,PAR,NYC,824,2,PAR-NYC,2022-02-10,10,2,2022,1513.35
Air Canada,PAR,NYC,894,2,PAR-NYC,2022-02-10,10,2,2022,1513.35
Air Canada,PAR,NYC,959,2,PAR-NYC,2022-02-10,10,2,2022,1513.35
Air Canada,PAR,NYC,971,2,PAR-NYC,2022-02-10,10,2,2022,1513.35
Air Canada,PAR,NYC,831,2,PAR-NYC,2022-02-10,10,2,2022,1565.46
Air Canada,PAR,NYC,926,2,PAR-NYC,2022-02-10,10,2,2022,1565.46
Air Canada,PAR,NYC,930,2,PAR-NYC,2022-02-10,10,2,2022,1565.46
Air Canada,PAR,NYC,750,1,PAR-NYC,2022-02-11,11,2,2022,518.94
Air Canada,PAR,NYC,691,1,PAR-NYC,2022-02-11,11,2,2022,522.72
Air Canada,PAR,NYC,799,1,PAR-NYC,2022-02-11,11,2,2022,542.97
Air Canada,PAR,NYC,876,1,PAR-NYC,2022-02-11,11,2,2022,561.6
Air Canada,PAR,NYC,799,1,PAR-NYC,2022-02-11,11,2,2022,574.02
Air Canada,PAR,NYC,749,1,PAR-NYC,2022-02-11,11,2,2022,587.79
Air Canada,PAR,NYC,864,1,PAR-NYC,2022-02-11,11,2,2022,597.78
Air Canada,PAR,NYC,729,1,PAR-NYC,2022-02-11,11,2,2022,697.14
Air Canada,PAR,NYC,864,1,PAR-NYC,2022-02-11,11,2,2022,1501.74
Air Canada,PAR,NYC,761,1,PAR-NYC,2022-02-11,11,2,2022,1507.68
Air Canada,PAR,NYC,801,1,PAR-NYC,2022-02-11,11,2,2022,1507.68
Air Canada,PAR,NYC,856,1,PAR-NYC,2022-02-11,11,2,2022,1507.68
Air Canada,PAR,NYC,870,1,PAR-NYC,2022-02-11,11,2,2022,1507.68
Air Canada,PAR,NYC,926,1,PAR-NYC,2022-02-11,11,2,2022,1507.68
Air Canada,PAR,NYC,1021,1,PAR-NYC,2022-02-11,11,2,2022,1507.68
Air Canada,PAR,NYC,1025,1,PAR-NYC,2022-02-11,11,2,2022,1507.68
Air Canada,PAR,NYC,824,2,PAR-NYC,2022-02-11,11,2,2022,1513.35
Air Canada,PAR,NYC,844,2,PAR-NYC,2022-02-11,11,2,2022,1513.35
Air Canada,PAR,NYC,894,2,PAR-NYC,2022-02-11,11,2,2022,1513.35
Air Canada,PAR,NYC,959,2,PAR-NYC,2022-02-11,11,2,2022,1513.35
Air Canada,PAR,NYC,971,2,PAR-NYC,2022-02-11,11,2,2022,1513.35
Air Canada,PAR,NYC,831,2,PAR-NYC,2022-02-11,11,2,2022,1565.46
Air Canada,PAR,NYC,926,2,PAR-NYC,2022-02-11,11,2,2022,1565.46
Air Canada,PAR,NYC,930,2,PAR-NYC,2022-02-11,11,2,2022,1565.46
Air Canada,PAR,NYC,750,1,PAR-NYC,2022-02-12,12,2,2022,579.42
Air Canada,PAR,NYC,729,1,PAR-NYC,2022-02-12,12,2,2022,699.84
Air Canada,PAR,NYC,749,1,PAR-NYC,2022-02-12,12,2,2022,1501.74
Air Canada,PAR,NYC,864,1,PAR-NYC,2022-02-12,12,2,2022,1501.74
Air Canada,PAR,NYC,876,1,PAR-NYC,2022-02-12,12,2,2022,1501.74
Air Canada,PAR,NYC,856,1,PAR-NYC,2022-02-12,12,2,2022,1507.68
Air Canada,PAR,NYC,870,1,PAR-NYC,2022-02-12,12,2,2022,1507.68
Air Canada,PAR,NYC,926,1,PAR-NYC,2022-02-12,12,2,2022,1507.68
Air Canada,PAR,NYC,1021,1,PAR-NYC,2022-02-12,12,2,2022,1507.68
Air Canada,PAR,NYC,1025,1,PAR-NYC,2022-02-12,12,2,2022,1507.68
Air Canada,PAR,NYC,959,2,PAR-NYC,2022-02-12,12,2,2022,1513.35
Air Canada,PAR,NYC,971,2,PAR-NYC,2022-02-12,12,2,2022,1513.35
Air Canada,PAR,NYC,831,2,PAR-NYC,2022-02-12,12,2,2022,1565.46
Air Canada,PAR,NYC,926,2,PAR-NYC,2022-02-12,12,2,2022,1565.46
Air Canada,PAR,NYC,930,2,PAR-NYC,2022-02-12,12,2,2022,1565.46
Air Canada,PAR,NYC,729,1,PAR-NYC,2022-02-13,13,2,2022,1501.74
Air Canada,PAR,NYC,749,1,PAR-NYC,2022-02-13,13,2,2022,1501.74
Air Canada,PAR,NYC,799,1,PAR-NYC,2022-02-13,13,2,2022,1501.74
Air Canada,PAR,NYC,864,1,PAR-NYC,2022-02-13,13,2,2022,1501.74
Air Canada,PAR,NYC,876,1,PAR-NYC,2022-02-13,13,2,2022,1501.74
Air Canada,PAR,NYC,691,1,PAR-NYC,2022-02-13,13,2,2022,1507.68
Air Canada,PAR,NYC,750,1,PAR-NYC,2022-02-13,13,2,2022,1507.68
Air Canada,PAR,NYC,761,1,PAR-NYC,2022-02-13,13,2,2022,1507.68
Air Canada,PAR,NYC,801,1,PAR-NYC,2022-02-13,13,2,2022,1507.68
Air Canada,PAR,NYC,856,1,PAR-NYC,2022-02-13,13,2,2022,1507.68
Air Canada,PAR,NYC,870,1,PAR-NYC,2022-02-13,13,2,2022,1507.68
Air Canada,PAR,NYC,926,1,PAR-NYC,2022-02-13,13,2,2022,1507.68
Air Canada,PAR,NYC,1021,1,PAR-NYC,2022-02-13,13,2,2022,1507.68
Air Canada,PAR,NYC,1025,1,PAR-NYC,2022-02-13,13,2,2022,1507.68
Air Canada,PAR,NYC,824,2,PAR-NYC,2022-02-13,13,2,2022,1513.35
Air Canada,PAR,NYC,844,2,PAR-NYC,2022-02-13,13,2,2022,1513.35
Air Canada,PAR,NYC,894,2,PAR-NYC,2022-02-13,13,2,2022,1513.35
Air Canada,PAR,NYC,959,2,PAR-NYC,2022-02-13,13,2,2022,1513.35
Air Canada,PAR,NYC,971,2,PAR-NYC,2022-02-13,13,2,2022,1513.35
Air Canada,PAR,NYC,831,2,PAR-NYC,2022-02-13,13,2,2022,1565.46
Air Canada,PAR,NYC,926,2,PAR-NYC,2022-02-13,13,2,2022,1565.46
Air Canada,PAR,NYC,930,2,PAR-NYC,2022-02-13,13,2,2022,1565.46
Air Canada,PAR,NYC,691,1,PAR-NYC,2022-02-14,14,2,2022,471.96
Air Canada,PAR,NYC,799,1,PAR-NYC,2022-02-14,14,2,2022,555.12
Air Canada,PAR,NYC,750,1,PAR-NYC,2022-02-14,14,2,2022,589.41
Air Canada,PAR,NYC,749,1,PAR-NYC,2022-02-14,14,2,2022,596.7
Air Canada,PAR,NYC,729,1,PAR-NYC,2022-02-14,14,2,2022,619.65
Air Canada,PAR,NYC,864,1,PAR-NYC,2022-02-14,14,2,2022,1501.74
Air Canada,PAR,NYC,876,1,PAR-NYC,2022-02-14,14,2,2022,1501.74
Air Canada,PAR,NYC,761,1,PAR-NYC,2022-02-14,14,2,2022,1507.68
Air Canada,PAR,NYC,801,1,PAR-NYC,2022-02-14,14,2,2022,1507.68
Air Canada,PAR,NYC,856,1,PAR-NYC,2022-02-14,14,2,2022,1507.68
